env_hash,solver_hash,status,perf,inst_hash
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,31.782,5e04f38ff11cee5d75fb98e12f6a14fc
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,74.7544,af1e84bc2ab44d87d1c4c0cbf9e601c5
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.06,1222285fc41b2fa6ee3aa3cbca6d09b9
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.08,10ba9784d4f44ff18d81b0bf41becd5f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,157.36,a552a058e6376a36b1f1b2724f228364
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.04,45a09efb026036ff4b8d19024a7563a9
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,92.2687,29505dfcf090c4cfdfb59268160be81d
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,33.7187,a5e0082efb1da4dabaa165c2bda5f85e
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.38,1ee5d51d25659c5d87ad729580a8acdd
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,352.911,0071b624d91ebe408b0585f8c4e34fd9
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.02,02eef920cd1aab9ef3492fe27bf515c4
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,92.2191,30e680ded3b9be6be0b5baac273f2646
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,78.8829,d84a89fb1bc1ff37dc4737867257b290
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.0101,1b8d4c52a9e18659d8912ee6aaf785ff
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,7.8165,200023103e35069382ed4b62bf1ac984
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0903,1167631ff8146da4f3f29b2a4615e5e2
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,13002f51482d0b78e9f98fae1672d99a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.2267,08fd5d81bf1af056edf0f4d1778f0834
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,44.1149,2079b4f15cf2d4a2e6b5ebfa58de5a27
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,80.1245,b5cede38496a803dcfa155a5f4295c47
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.01,099a345f923579d745e491b29c7da949
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,197.513,d6c845a5f92ebc059b3f0ab2f6d395ed
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,76.9096,e08f11f0a3bd266ee5c78ce332de107f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,1.2263,f0426369f61595aee97055965ee7e6a3
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,32.8897,07b7859003d84402cbb1ebdc37655d55
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,6fc528fc3d0fd5a2c50992feb8bf0357
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.074,0b2619b4f0508bd2c53b2d1122825cc4
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,44.6376,576ebc1333f2c466c2dec98792721e1f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.08,135eb593af65aa579aede02fd289a6f9
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.03,ed6920e7126f57daabfb85415607fdb5
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.07,3593875d75d6e836a3ac328c5426c1b5
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,19.6903,3cff6c97a515aecfe46ba0f1256a3c11
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,135.428,0be7677e00434b17e9e35104d290f600
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,0227c865edaeda75e13eea36d57b7eed
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0232,039b45f4a3979c9176b115bb8e88342f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.04,208ce3add563b1e398668ec07a73950d
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.02,0da849f5097d0c475845da04445a2182
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,1311.26,9e6c2e7b0d6f58e449716deb9305525a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,29.7111,9f901378a6feabcc94019a018a70d42b
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,136.726,a14d9ee17051ec08a4334ba43089502c
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,86.1731,0ac6aaf6db6a0e4ec3a06e865d01086f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.09,088ffd086f2d5e55553d5e79aa30aaf5
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,8.0516,0152d286cde406747d179c36a95c2fdc
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,333.646,a931fb0e1490883ee7719eab96ed558a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,149.338,994783ef4ed3a0366842e1b6f9128a6f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,34.7876,3ff263696219ca9e301b0a1b345eb9aa
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.04,1977f99f10f85aad3721a4c9651964ce
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,205.551,02bc149bbe801807912f651c7bad3e74
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,33.2685,008e7716c69009090ff6bd0048dc55f8
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.07,02e4f23ed59566d343b605dc2cc30a01
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.02,462d72f9b78ab1cd080667ff12a114ac
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,902.242,0ff0fc8ef80d32742d38231869d5d244
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,22.3321,8751f8d1570611ba079dfd862b14c514
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,28.9551,cac1c09f968ef8654c499156d1292385
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,29.6918,7703f7d1901ff09a0f177c52a1a7c107
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.03,1257f3a4242cc2439eeea548b387c9f5
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,1479.19,3498eea73b78ddc444cbee48b121c541
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,16ca57f2cdffd5b0260fc771017e1f04
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,177.222,09991a55c8e3c8ec7966a0105a76d6e1
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,473.021,16de92335666e9714a3add7f604f3714
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,73.0359,2615e8390d8d47c5384bce1d2f49cb07
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,101.219,cfc53adcc8ed18ca161bb6f8bc02b237
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,948.641,0811f761eee5e4ef28196fd98884a67b
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.15,d40af7b45bba9c64033c0dd47b07f4a4
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0728,13a72d8a4bb5a6414fdc8ae989fee92d
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,71.2907,f54b352934be08821aa75b3424112956
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.8906,0379936c75c225f1a9a113762b019da6
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,41.7784,6b7e3415d7bd20be605b1f9723c43d68
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,1.9539,1e3f808581534a79cbb7dbd0e111837b
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,3037.32,778e0fd8f034b7cfd539b1b523ed4c4a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.09,08be288536c3178e6874a5676493923c
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,21251489e056446a241fccf3e97a50f6
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,215.829,96a6796405061571e12d383efe27b703
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,81.1601,4513c58c16e72a34f9f8518db7baeb9e
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.007,05fbbab9f0baf819ed9593cca8587629
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,0945c95ba9b82c32d12fc9d9e5229c5a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0089,0a7555a2a68abdd45b80a8db1a919a6a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,288.278,594b07c07aee036a7aca35d44e2316da
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,1087.62,26342c62148962a09872831b7cef8aae
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.07,178544c3e6f5ad707caf8940e30470c5
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.03,54d4838f065e6ca3579b357bc70ea566
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,315.979,ae7e391be73431e5dddf2bbafe95758a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.6389,5ac44f542fd2cd4492067deb7791629a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,4.7381,033d611722714d5206cc0184479e92e2
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,2643.67,1d8fb889c3238adca875fafb61a9e2c6
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.01,033743e540b7f6e2114a3e6981558795
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0058,0ef68fc7aa6f2bc7fb74ada9d865da06
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,768.167,6f4df706246d29bf38adadd274fadab3
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,5.1491,f561c52b987bdb9031a477864070b759
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.06,04411a580ede5fd258d84ce872b5f53b
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,274.549,479b1413f8bd1d6fc0723856ffca9792
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,40.129,1eaa50c1a65464ef6a3f65f46f6d1a44
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,15.7964,6e9cae5108bd423666c73aaace197769
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,1.4119,17101a56ae0a5e77b17589fadedd685c
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,17.6568,e85fb114c33f450dc2622c78bc6fa019
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.6365,0593e6814f02ec9749e87bdc6aff8275
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,18c0eb461bda29214bd43b84199a3b61
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,833.329,16c27d738cb45b766b8823ca4f428cf0
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.1,1d8ba32a4ced58e32e4e5458b58dfc72
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,83.6018,d5efaaee0197822c2676e45bac5068b2
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,12.4483,96f6aab24720f070a02e637f7252b482
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.1,07c3cce524e2b85d8315ac4397ef08c4
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,34.175,5e1c11b77cdf3717b81b957120f0f477
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,236.348,1a1c9d1dc1ae7fcff92e3c3499864b75
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,58.1037,6008b958ff6877f32c26b72728df4523
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,8efdd60faa21ddcace492bff0479408b
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,113.08,abe802007c9aed4eab2e758fb130174b
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.04,1f413718bf393d43d31a1e498fc4d123
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,579.476,3184e52e950ac39095a801c418f68d50
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,65.7035,e8d9e3a985463b8e4f45b6e09b77bf6c
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,329.337,10196804504080e7107809a2e5b3bfcc
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,121.703,0b847cc85f4f7e733b2746c6efb02dd8
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.08,050214ecbd9e96136fe1bc73447f1303
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.11,d7627176604d5b86f34d2f5d14d8ee99
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,99.064,19c6a29181bee2f3aa03bfb5c5d693d0
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,59.3792,aaa3654cc92d80da84ecf5d18040c634
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,185.648,03bb7baaa45980753a0e7050ae44755d
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,151.259,21a16f532f37b506ba9b59952a40a2b6
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,663.447,090585dc32a79f2bf6fb61a2c7079682
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.06,05f5567936f582edc0d3ea9903f540bc
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,219.032,2b032f8a8976a302ad125eb50a3e8445
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,893.109,0a60caf64b5ae6fdebacc9521c5ee731
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,208.06,35b19a3332597c1e5a3668f75ca72971
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.03,31cc22a0f42ebaa109a5b807eb6178c2
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,80.2488,06b138e8a6da806e88ac7da2919cef30
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.1,5796ee4ac65929640e1b67ae2bfb9e8e
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,171.997,792495b57d6145fd21d7076eab2ab06a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.0129,1001a2a87617b59d50cc24f324533090
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.03,169b832e8ad5102801bc5390663b0a81
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,77.6879,1b5b70b44ef517a92a8d97904d66c7ca
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,12.8934,c115ebeec47bb82fa7f9850a632ec94a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,6.3923,073c28dfd3204f4c51e03c297ac841c1
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.1115,0a02751cacf5e1cdfcc842a7f220199f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,293.896,09c1b79b1cfe3522364fe60aef780703
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,37.2041,d6402b482a5dc102a5b09360689e2be8
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,3.9465,fab0db1ab0dd5baa3215aab51ab69355
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,69.3948,705f6075b27775e03daf6e8d781cb953
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,25.9544,0ddb14f3c94bcd7233ef0c64bc1ffc56
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.05,2c3c28f6d939d157e909c57a265fc908
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.0402,18f8842032dfeb6008ab00e7ea0c7eb0
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,1034.94,183d151693172be95f047880198a586a
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.0269,0141b82b3d2a411d8c2168119e2d7452
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,183.47,b8e3b884886922343f5cb72d92c24b97
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.04,2d01c7744a990469354a3c53cc2727fb
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,1538.87,1cf811db8e82dba1be564213ab97d57e
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.07,06872e73223dc74c76b06f37a185dc22
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,19.0325,54c2da6d387a6f5ad6e014ae4d4decfc
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,33.1255,3a75ad246dbc750a7391ad887c5b0835
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,34.072,1b6ad52b2db90aa6123a64b4f6a5e201
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,4.4897,ddd3b43476c18cf483aac233d4dc1c68
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,56.9153,c98459d6a1763d809729e276b9c4cbbd
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,21.4948,d3c07914f3ebb42906b986aa431243af
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,261.264,2c0379771c5313567ea9e230438f203f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,85.7115,5a72cb588bcda7b1b54a1eac6b19ab2e
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.4304,1a2a0537c8abab1738f3f3f8a3c06299
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,142.97,c9af5b23c87350f5d817acc9ca7b69bb
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,31.5636,0cdc3028845a704c1ed287ce5dbe8a76
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,3420.84,02c3f1d24074cba45a64d0b4b5aa0238
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.07,250e49fc3bc150bac9f5bc50f5ef09b7
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,109.584,1f81f7e009f501014cb23a8c2d41836f
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0598,c801a020a6c8bc3c287fea495203b114
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.09,1a3254cb7b54789fdd4d56bfaaa38df7
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0323,23b8cfd9fde410f79db4e8ef6b62f396
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,423.138,e97ebde59cb17ef6f7c4430224b21ed1
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,669.858,385a678ba820d79c6fb5f497adaf32ec
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,0.0748,16f7933053ea6437ac271393e6b04856
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,168.59,0e775873f4c4bbc81ff92b87dd3e15e8
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.1,6e3015f2ce1f17e4f2b81dae06d73eec
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,16.9066,12d79233413fe38d99a604487d2c3515
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.08,0d7f91b51774f9a28a5a86125f47676d
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,SAT,0.0092,27d45205f506344ebbde9181f7250ab9
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,TIMEOUT,5000.09,21fc09c6badfc60aaa85cae664023cc6
597c479a9bc71e9bdc080f1d491b0ac4,ddf89f00900b00844bcbd2f3cb8db25b,UNSAT,222.649,40737c2f46512069d54b0d2bb3b47a20
